customer_id,age,county,signup_date,last_purchase_date,tenure_months,monthly_charges,total_charges,num_support_tickets,has_internet,data_usage_gb,is_senior_citizen,dependents,device_model,referrer,feedback_text,churn,gender_Male,gender_Unknown,city_Kisumu,city_Machakos,city_Meru,city_Mombasa,city_Nairobi,city_Nairobi ,city_Naivasha,city_Nakuru,city_Nyeri,city_Thika,city_Unknown,plan_type_Premium,plan_type_Standard,plan_type_Unknown,plan_type_basic,payment_method_Cash,payment_method_Credit card,payment_method_M-Pesa,payment_method_M-pesa,payment_method_MPesa,payment_method_Unknown,contract_one year,contract_two year,contract_unknown,lifetime_value,expected_total,total_expected_diff,total_expected_pct_diff,is_total_mismatch,log_monthly_charges,log_total_charges,monthly_charges_yj,total_charges_yj
CUST000310,41.0,Machakos,8/12/2022,21/09/2022,37.0,1204.45,44297.82,2.0,0,0.0,0,1.0,Xiaomi A30,Friend,Overcharged? Not sure.,No,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,44564.65,44564.65,-266.83000000000175,0.005987481108905731,0,7.094608220195309,10.698713319109618,0.2184375580231458,0.06527902081655376
CUST000311,25.0,Kiambu,19-Mar-24,2/18/2024,17.0,1048.72,40709.825,0.0,1,13.29,No,0.0,Vivo Note35,Billboard,App keeps logging me out.,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,17828.24,17828.24,22881.584999999995,1.283446094510659,1,6.9562787409230245,10.614249306582769,-0.05691638520854878,-0.027094493839585277
CUST000312,36.0,Nyeri,12/15/2023,18/07/2024,24.0,1630.75,40709.825,2.0,1,44.54,1,0.0,Realme Y41,Unknown,App keeps logging me out.,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,39138.0,39138.0,1571.824999999997,0.04016109663242774,1,7.397408337515327,10.614249306582769,0.729997226347091,-0.027094493839585277
CUST000313,35.0,Kisumu,17/12/2023,26/01/2024,20.0,712.22,14242.73,1.0,1,89.28,No,0.0,Infinix Note76,Radio,Unknown,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14244.400000000001,14244.400000000001,-1.6700000000018917,0.00011723905534819117,0,6.569789928220588,9.564072088868393,-0.9968028074431757,-1.0414258203362707
CUST000314,19.0,Meru,5/25/2021,16-Oct-21,52.0,519.97,40709.825,3.0,0,26.1,1,0.5190771960958296,Tecno S84,X,Great service!,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27038.440000000002,27038.440000000002,13671.384999999995,0.5056277285227805,1,6.2556924585215885,10.614249306582769,-1.9894545678583604,-0.027094493839585277
CUST000315,43.0,Nakuru,24-Sep-24,7/2/2025,11.0,1440.36,15939.61,3.0,1,5.62,1,1.0,Tecno Note5,Google,Unknown,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,15843.96,15843.96,95.65000000000146,0.006037000850797112,0,7.273342391307445,9.676625220118886,0.5343604661581077,-0.9437267317713228
CUST000316,22.0,Meru,4/22/2024,22/10/2024,16.0,1521.83,24370.79,2.0,0,26.1,Yes,1.0,Realme S34,Billboard,Too expensive for the value.,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,24349.28,24349.28,21.510000000002037,0.0008833936773490285,0,7.328325724865905,10.101181594886162,0.6233163091499234,-0.5523200897980038
CUST000317,30.0,Unknown,11/26/2020,7/4/2021,58.0,732.19,42340.23,1.0,0,26.1,0,0.0,Oppo Y82,Unknown,App keeps logging me out.,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42467.020000000004,42467.020000000004,-126.79000000000087,0.0029856109517455635,0,6.597404877029114,10.65351659481012,-0.9202217629873934,0.01563355105255384
CUST000318,41.0,Unknown,14/12/2019,18/12/2019,69.0,937.83,64481.68,2.0,0,0.0,1,1.0,Realme S32,Twitter/X,Support was helpful via M-Pesa reversal.,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64710.270000000004,64710.270000000004,-228.59000000000378,0.0035325150088231783,0,6.844634419154409,11.074151939592214,-0.30099637971543525,0.4975992340245236
CUST000319,40.0,Meru,3/8/2022,8/6/2022,42.0,567.15,23659.43,6.0,0,0.0,Yes,0.0,Tecno S30,Unknown,Network drops sometimes in the evening.,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23820.3,23820.3,-160.86999999999898,0.006753483373424862,0,6.342385468364018,10.071559311500788,-1.6916780650148973,-0.5808482869013666
CUST000320,37.0,Nakuru,12-Oct-24,25/01/2025,12.0,676.58,8154.9,2.0,1,62.66,No,1.0,Realme Y41,Unknown,Sawa kabisa!,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8118.960000000001,8118.960000000001,35.93999999999869,0.004426675337727277,0,6.518527626963634,9.006496870706968,-1.1432443359915812,-1.490847780272504
CUST000321,38.0,Machakos,10/4/2022,1/27/2024,35.0,1996.08,69631.79,3.0,0,0.0,No,1.0,Nokia C35,TV,Too expensive for the value.,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,69862.8,69862.8,-231.0100000000093,0.003306623839869086,0,7.599441392703566,11.150990856069658,1.0120119958347809,0.590630190791645
CUST000322,26.0,Mombasa,1/18/2020,4/6/2021,68.0,931.21,63127.1,1.0,0,0.0,Yes,1.0,Xiaomi P59,Friend,Overcharged? Not sure.,No,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,63322.28,63322.28,-195.1800000000003,0.003082327420932999,0,6.837558111192839,11.052921274282749,-0.3171677404703,0.472174523916518
CUST000323,25.0,Kisumu,8/20/2021,24/10/2021,49.0,3430.97,40709.825,2.0,0,26.1,0,1.0,Infinix Note76,Twitter/X,Switching from competitor soon.,No,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,168117.53,168117.53,-127407.705,0.7578490178864705,1,8.140889719310907,10.614249306582769,1.5870148978260818,-0.027094493839585277
CUST000324,37.0,Mombasa,25-Jun-22,1/22/2023,38.0,709.38,27161.05,2.0,1,53.57,0,1.0,Samsung A76,Google,App keeps logging me out.,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,26956.44,26956.44,204.61000000000058,0.007590393983775046,0,6.5658000381285,10.209576057469329,-1.0079994333908102,-0.44630784622541503
CUST000325,24.0,Machakos,9/7/2021,8-Dec-21,50.0,783.02,39089.36,2.0,1,71.1,Yes,0.0,Unknown,Twitter/X,Sawa kabisa!,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39151.0,39151.0,-61.63999999999942,0.0015744170008428354,0,6.6644345302291095,10.573631168261093,-0.7408147636982301,-0.07090051753869067
CUST000326,23.0,Meru,3/26/2021,6-Aug-21,54.0,510.1,27510.84,1.0,0,0.0,No,1.0,Huawei Y38,Unknown,"Stable internet, happy so far.",Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27545.4,27545.4,-34.56000000000131,0.001254655949813764,0,6.236565265774234,10.222371736451109,-2.0578064928877193,-0.43362343316355023
CUST000327,21.0,Nairobi,8/26/2020,12/1/2021,61.0,550.07,33960.5,2.0,0,26.1,Yes,0.0,Unknown,X,Customer care took long to respond.,Yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33554.270000000004,33554.270000000004,406.2299999999959,0.01210665587419973,0,6.311861842826082,10.432982809061143,-1.7943165618159678,-0.219558118431112
CUST000328,55.0,Kiambu,4/11/2019,28/07/2019,77.0,929.01,71345.12,5.0,1,32.24,0,1.0,Vivo A41,X,Great service!,No,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,71533.77,71533.77,-188.65000000000873,0.0026372159610769303,0,6.835195338777664,11.175298241608546,-0.32258651912190733,0.6203932557960548
CUST000329,21.0,Kisumu,7/9/2019,12/30/2019,74.0,1048.72,87090.65,0.0,0,26.1,0,1.0,Tecno Note5,Friend,Switching from competitor soon.,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,77605.28,77605.28,9485.369999999995,0.12222583308764394,1,6.9562787409230245,11.37471629142533,-0.05691638520854878,0.8707578139042423
CUST000330,2.0,Kisumu,9/29/2021,24-Oct-21,47.0,809.83,37872.61,0.0,0,26.1,0,1.0,Huawei P74,Friend,Great service!,No,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38062.01,38062.01,-189.40000000000146,0.004976090332591381,0,6.698058414386684,10.542009842468254,-0.6541659260467193,-0.10472998572318697
CUST000331,14.0,Meru,4/30/2024,7/12/2024,16.0,1916.68,30451.09,2.0,1,45.63,Yes,1.0,Tecno S84,Radio,Support was helpful via M-Pesa reversal.,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,30666.88,30666.88,-215.79000000000087,0.00703658148465034,0,7.558871401065154,10.323909907892642,0.9587632986517356,-0.3316746526854725
CUST000332,47.0,Nakuru,10/26/2019,13-Apr-21,70.0,1485.11,103553.55,2.0,1,77.8,0,0.0,Vivo A30,Unknown,Customer care took long to respond.,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,103957.7,103957.7,-404.1499999999942,0.003887638914673856,0,7.303917246764157,11.547853805983934,0.5842798382050616,1.0973429733096098
CUST000333,35.0,Kiambu,9/2/2024,28/03/2024,19.0,1147.56,21567.37,2.0,0,26.1,0,1.0,Xiaomi A30,Facebook,Fiber upgrade requested.,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,21803.64,21803.64,-236.27000000000044,0.010836264036646615,0,7.046264262819438,9.978983168609398,0.12544148564118307,-0.6688000271386112
CUST000334,54.0,Machakos,8/25/2023,21/10/2023,24.0,674.94,16047.87,3.0,1,47.54,No,0.5190771960958296,Apple S44,Friend,Overcharged? Not sure.,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16198.560000000001,16198.560000000001,-150.6900000000005,0.009302678756629676,0,6.516104314707344,9.683393721095191,-1.150307648019117,-0.9377729608123522
CUST000335,55.0,Nakuru,6/15/2025,27/11/2027,2.0,2732.39,40709.825,2.0,0,0.0,Yes,1.0,Infinix S90,Facebook,Unknown,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,5464.78,5464.78,35245.045,6.4494901899058235,1,7.913297876076653,10.614249306582769,1.3734169537080796,-0.027094493839585277
CUST000336,40.0,Machakos,3/7/2021,19/04/2021,54.0,2957.4,40709.825,0.0,0,0.0,Yes,1.0,Huawei A59,Facebook,Great service!,No,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,159699.6,159699.6,-118989.77500000001,0.7450849908202605,1,7.9924038606328605,10.614249306582769,1.4518343369620017,-0.027094493839585277
CUST000337,56.0,Mombasa,22-Apr-23,24-May-23,28.0,1048.72,21150.92,3.0,0,26.1,No,0.0,Nokia C88,Radio,Switching from competitor soon.,Yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,29364.16,29364.16,-8213.240000000002,0.2797028758867859,1,6.9562787409230245,9.959485960496,-0.05691638520854878,-0.6870929603359406
CUST000338,21.0,Uasin Gishu,17/07/2024,14/08/2025,13.0,564.76,7359.42,4.0,0,0.0,0,0.0,Vivo A30,TV,Unknown,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,7341.88,7341.88,17.539999999999964,0.0023890338714331444,0,6.338169960009224,8.903872275312155,-1.7057133812585374,-1.5676479848913094
CUST000339,40.0,Kisumu,25/06/2023,17-Jul-23,26.0,1415.75,36768.36,2.0,1,66.24,1,0.0,Nokia C88,Twitter/X,Too expensive for the value.,Yes,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,36809.5,36809.5,-41.13999999999942,0.0011176462597970171,0,7.256120795049728,10.512420168650232,0.5057338297992996,-0.13617060324662678
CUST000340,34.0,Nairobi,26/09/2021,12/28/2021,47.0,774.78,36241.53,1.0,1,53.11,1,0.0,Tecno S84,Radio,Sawa kabisa!,Yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,36414.659999999996,36414.659999999996,-173.12999999999738,0.004754403858226128,0,6.653868974833396,10.497988570082176,-0.768497370160211,-0.15142984781846303
CUST000341,23.0,Meru,8/27/2020,12/7/2020,61.0,2726.26,166439.85,4.0,0,0.0,No,0.0,Huawei A59,X,Unknown,No,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,166301.86000000002,166301.86000000002,137.9899999999907,0.0008297562035685581,0,7.9110527211683666,12.022395270029284,1.3711226064835123,1.7651537796215917
CUST000342,22.0,Uasin Gishu,1/23/2019,3/21/2019,80.0,3255.57,260321.34,3.0,0,26.1,Yes,1.0,Huawei C80,X,Unknown,No,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,260445.6,260445.6,-124.26000000000931,0.0004771053916825964,0,8.088429773226029,12.469675911349158,1.540968915961672,2.462703669959383
CUST000343,48.0,Nakuru,12/3/2020,26-Nov-20,66.0,536.48,35326.58,5.0,1,135.63,1,1.0,Apple P45,Unknown,Unknown,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,35407.68,35407.68,-81.09999999999854,0.0022904635378538287,0,6.286891550007209,10.472419240979141,-1.8800498245837582,-0.17834527732699118
CUST000344,51.0,Kiambu,8-Oct-23,5-Oct-23,23.0,1687.61,38821.11,1.0,0,0.0,No,1.0,Apple P20,Friend,Too expensive for the value.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,38815.03,38815.03,6.080000000001746,0.00015664035297671005,0,7.43166098428348,10.566745208671977,0.7808734174386567,-0.07828766041502098
CUST000345,30.0,Kiambu,6/15/2021,6/20/2021,51.0,1329.39,40709.825,1.0,1,49.25,Yes,0.0,Infinix Note44,Facebook,Network drops sometimes in the evening.??,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,67798.89,67798.89,-27089.065000000002,0.39955027287319306,1,7.193227411314089,10.614249306582769,0.39798532008806803,-0.027094493839585277
CUST000346,29.0,Nyeri,10/22/2024,8/31/2025,39.0,701.35,40709.825,3.0,1,94.1,Yes,1.0,Infinix S90,Unknown,Customer care took long to respond.,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27352.65,27352.65,13357.174999999996,0.4883320263301547,1,6.554431855276919,10.614249306582769,-1.0400860817489095,-0.027094493839585277
CUST000347,34.0,Uasin Gishu,17/03/2024,2-Apr-24,18.0,73712.77979999996,548583.3491999991,1.0,0,26.1,0,0.0,Huawei Y38,Facebook,Network drops sometimes in the evening.,Yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1825328.34,1825328.34,220.45999999996275,0.0001207782705000694,0,11.20794503220654,13.215096328460389,2.617974179712264,3.791541413738574
CUST000348,45.0,Mombasa,25/07/2019,26-Jul-20,74.0,967.42,71631.69,3.0,1,38.02,0,1.0,Realme Note51,Facebook,App keeps logging me out.,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,71589.08,71589.08,42.61000000000058,0.0005952025085390115,0,6.875665877473524,11.179306813000805,-0.23108731763176069,0.6253170476651014
CUST000349,36.0,Kisumu,2021/13/40,3/1/2025,5.0,912.71,4690.11,3.0,0,0.0,Yes,1.0,Unknown,Unknown,Unknown,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4563.55,4563.55,126.55999999999949,0.027732795740152236,0,6.817513234456012,8.453424507211492,-0.3634454726913944,-1.884711569137245
CUST000350,28.0,Nyeri,10/17/2021,3/19/2022,47.0,2026.23,95528.96,1.0,0,0.0,Yes,0.0,Samsung C70,Radio,Unknown,Yes,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,95232.81,95232.81,296.15000000000873,0.003109747575441758,0,7.614425608194549,11.467195194547333,1.0312721172053059,0.9906961015593655
CUST000351,21.0,Nyeri,12/5/2020,8/17/2021,64.0,844.64,53691.65,4.0,0,0.0,1,0.0,Vivo A41,Facebook,"Stable internet, happy so far. (pls)",No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,54056.96,54056.96,-365.3099999999977,0.006757871696817411,0,6.740093737126932,10.891031399620816,-0.5488750431508941,0.28221205554913786
CUST000352,25.0,Uasin Gishu,6/30/2020,7/24/2021,63.0,507.16,31620.17,2.0,1,26.15,No,0.0,Huawei Note11,Radio,Switching from competitor soon.,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,31951.08,31951.08,-330.9100000000035,0.010356770412768305,0,6.230796358618716,10.361582111976443,-2.0786155237930353,-0.29325911831527424
CUST000353,50.0,Nakuru,3/18/2024,2021/13/40,17.0,32764.86,40709.825,5.0,0,0.0,0,0.0,Unknown,Friend,Sawa kabisa!,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557002.62,557002.62,-516292.795,0.9269126866943624,1,10.397142398649358,10.614249306582769,2.522076872257567,-0.027094493839585277
CUST000354,67.02999999999997,Nakuru,15/12/2024,11/7/2025,8.0,68458.77,547637.96,1.0,0,0.0,No,1.0,Infinix P1,TV,Network drops sometimes in the evening.,Yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,547670.16,547670.16,-32.20000000006985,5.879451237597058e-05,0,11.134001552452474,13.213371516688113,2.611444063010925,3.7882046508813314
CUST000355,46.0,Nairobi,8/4/2025,8/14/2026,4.0,1475.19,5623.95,1.0,0,26.1,Yes,1.0,Apple A12,Google,Fiber upgrade requested.,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5900.76,5900.76,-276.8100000000004,0.046910906391711145,0,7.297219723163163,8.634967338144225,0.5734427177317564,-1.7607444231747968
CUST000356,61.0,Nakuru,7/23/2022,12/17/2022,37.0,862.75,32137.36,1.0,1,59.99,1,0.5190771960958296,Realme C59,Unknown,Too expensive for the value.,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,31921.75,31921.75,215.61000000000058,0.006754328944998123,0,6.76128337508188,10.37780561123166,-0.4970463435617446,-0.2766158276378102
CUST000357,41.0,Machakos,18-Dec-23,2/23/2024,39.0,689.87,40709.825,3.0,0,0.0,0,0.0,Huawei P74,Radio,Overcharged? Not sure.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26904.93,26904.93,13804.894999999997,0.5130990863012647,1,6.537951672928035,10.614249306582769,-1.0870907148829456,-0.027094493839585277
CUST000358,36.0,Kisumu,8/29/2024,28/10/2024,12.0,554.24,6589.41,2.0,1,25.52,No,0.0,Tecno S30,X,Network drops sometimes in the evening.,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6650.88,6650.88,-61.470000000000255,0.009242385969975554,0,6.319400452706908,8.793370841039247,-1.7687479669858512,-1.6484012117618307
CUST000359,33.0,Meru,14/10/2023,1/22/2025,23.0,1048.72,40709.825,3.0,0,26.1,0,1.0,Xiaomi A85,Twitter/X,Support was helpful via M-Pesa reversal.,Yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,24120.56,24120.56,16589.264999999996,0.6877645046383378,1,6.9562787409230245,10.614249306582769,-0.05691638520854878,-0.027094493839585277
CUST000360,18.0,Nairobi,22-Feb-25,4/4/2025,6.0,711.56,4243.02,1.0,1,56.9,0,0.0,Samsung S14,X,Please call me back.,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4269.36,4269.36,-26.339999999999236,0.006169542975994778,0,6.568864119123614,8.353266212258115,-0.9993978684644962,-1.950987011820097
CUST000361,41.0,Machakos,1/1/2024,6/17/2024,20.0,859.18,17314.71,2.0,1,69.61,No,1.0,Infinix C70,Google,Please call me back.,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17183.6,17183.6,131.11000000000058,0.007629949486719486,0,6.757141669672459,9.759369460904882,-0.5071119496945136,-0.8703222481312312
CUST000362,35.0,Unknown,10/13/2020,11/14/2020,59.0,2531.76,149599.83,2.0,0,0.0,No,0.5190771960958296,Huawei C80,Radio,App keeps logging me out.,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,149373.84000000003,149373.84000000003,225.98999999996158,0.0015129155145235608,0,7.8370648962035565,11.915725892635466,1.2933068450178697,1.6088244146317385
CUST000363,30.0,Mombasa,4/28/2024,21-May-24,16.0,1478.02,23490.33,1.0,1,94.08,1,1.0,Xiaomi P59,Friend,Unknown,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,23648.32,23648.32,-157.98999999999796,0.006680812844210129,0,7.299134985269809,10.064386695888345,0.5765473326838192,-0.5877276913678476
CUST000364,34.0,Unknown,18/01/2024,12/14/2025,19.0,768.45,14606.01,3.0,1,80.39,0,0.0,Samsung S29,Unknown,Please call me back....,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14600.550000000001,14600.550000000001,5.459999999999127,0.00037395851526132593,0,6.645675973909861,9.589256829453848,-0.790115491391551,-1.0197772690927716
CUST000365,30.0,Uasin Gishu,10/9/2021,22-Dec-21,47.0,508.56,23793.54,2.0,1,84.78,0,1.0,Huawei P74,Facebook,Too expensive for the value.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,23902.32,23902.32,-108.77999999999884,0.0045510226622350585,0,6.233547608241586,10.077211421575957,-2.068680236794298,-0.575419473584073
CUST000366,40.0,Mombasa,9/2/2022,3/26/2023,43.0,2571.09,40709.825,1.0,0,26.1,No,1.0,Vivo A41,Facebook,App keeps logging me out.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,110556.87000000001,110556.87000000001,-69847.04500000001,0.6317748051296982,1,7.852474076969247,10.614249306582769,1.3098718427021967,-0.027094493839585277
CUST000367,38.0,Meru,11/5/2024,18/11/2024,10.0,973.98,9562.01,4.0,1,66.62,1,0.0,Huawei P74,Unknown,Please call me back.,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9739.8,9739.8,-177.78999999999905,0.018253968253966284,0,6.882416957966943,9.165657810045953,-0.21609287275560982,-1.368206270347105
CUST000368,32.0,Nyeri,6/7/2024,9/17/2025,15.0,551.95,8169.87,2.0,0,26.1,Yes,0.0,Xiaomi S9,X,Unknown,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8279.25,8279.25,-109.38000000000011,0.013211341607028039,0,6.315267581521369,9.008330669332798,-1.782747429291912,-1.4894593905093858
CUST000369,38.0,Nairobi,9/6/2021,25/09/2022,48.0,1880.53,40709.825,1.0,0,0.0,1,0.5190771960958296,Tecno S30,Unknown,Unknown,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,90265.44,90265.44,-49555.615000000005,0.5489987640895503,1,7.53984055463133,10.614249306582769,0.9332201832873713,-0.027094493839585277
CUST000370,23.0,Kiambu,1/29/2022,26/04/2022,43.0,1676.58,40709.825,2.0,1,61.25,1,0.5190771960958296,Unknown,Friend,Overcharged? Not sure.,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72092.94,72092.94,-31383.115000000005,0.43531467852468725,1,7.425107557723607,10.614249306582769,0.7712405012358546,-0.027094493839585277
CUST000371,35.0,Nyeri,12/7/2023,2021/13/40,21.0,885.08,18633.63,6.0,1,6.97,No,1.0,Tecno A72,Unknown,App keeps logging me out.,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18586.68,18586.68,46.95000000000073,0.0025260024921071544,0,6.786807239982597,9.832776956604894,-0.4357021807245118,-0.8040570603237057
CUST000372,42.0,Machakos,14/11/2019,6/3/2020,70.0,1048.72,84939.18,1.0,0,0.0,No,0.0,Infinix S90,Facebook,Please call me back.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,73410.40000000001,73410.40000000001,11528.779999999984,0.1570455957194052,1,6.9562787409230245,11.349702523007942,-0.05691638520854878,0.8387395576480886
CUST000373,46.0,Machakos,16-Mar-22,6/20/2022,42.0,801.66,40709.825,1.0,0,26.1,0,0.0,Vivo Note35,Unknown,Network drops sometimes in the evening.,No,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,33669.72,33669.72,7040.104999999996,0.20909306641100037,1,6.6879312120782695,10.614249306582769,-0.6800337557208329,-0.027094493839585277
CUST000374,38.0,Unknown,8/18/2021,7/16/2023,49.0,921.47,45047.66,2.0,0,0.0,1,0.0,Tecno Y78,Twitter/X,Network drops sometimes in the evening.,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,45152.03,45152.03,-104.36999999999534,0.002311523977991533,0,6.827054855060682,10.71549851786602,-0.3413297356121896,0.0838441935253216
CUST000375,38.0,Nairobi,1/17/2022,10/2/2022,44.0,1725.31,75842.88,2.0,0,0.0,0,0.0,Apple P45,TV,...,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,75913.64,75913.64,-70.75999999999476,0.0009321118049403747,0,7.453741461541634,11.23643229595781,0.8129826758599171,0.6959655954616251
CUST000376,36.0,Nyeri,8/2/2022,15/12/2022,37.0,1191.18,44304.1,1.0,0,0.0,0,1.0,Realme S32,Unknown,"Stable internet, happy so far.",No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44073.66,44073.66,230.43999999999505,0.0052285197099580525,0,7.083538842936338,10.698855073560448,0.19744134157088836,0.06543551673320883
